latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
47.13063,29.91975,351.01,0.46,0.63,2022-03-28,1147,N,VIIRS,n,2.0NRT,295.4,13.43,D
47.20691,33.1309,338.31,0.65,0.73,2022-03-28,1147,N,VIIRS,n,2.0NRT,285.56,6.25,D
47.23198,29.92226,332.04,0.46,0.64,2022-03-28,1147,N,VIIRS,n,2.0NRT,293.15,28.15,D
47.23185,29.9164,350.76,0.46,0.63,2022-03-28,1147,N,VIIRS,n,2.0NRT,308.18,43.55,D
47.23402,29.91937,367,0.46,0.64,2022-03-28,1147,N,VIIRS,h,2.0NRT,295.23,23.4,D
47.23392,29.91333,343.72,0.46,0.64,2022-03-28,1147,N,VIIRS,n,2.0NRT,294.48,23.4,D
47.35103,31.52987,354.47,0.55,0.68,2022-03-28,1147,N,VIIRS,n,2.0NRT,289.6,6.25,D
47.35228,31.53307,340.75,0.55,0.68,2022-03-28,1147,N,VIIRS,n,2.0NRT,288.99,5.48,D
47.4571,30.57628,367,0.49,0.65,2022-03-28,1147,N,VIIRS,h,2.0NRT,296.54,7.06,D
47.45638,30.57432,353.46,0.49,0.65,2022-03-28,1147,N,VIIRS,n,2.0NRT,295.54,9.1,D
47.67517,34.9162,351,0.78,0.78,2022-03-28,1149,N,VIIRS,n,2.0NRT,284.96,17.84,D
47.67434,34.91705,353.29,0.78,0.78,2022-03-28,1149,N,VIIRS,n,2.0NRT,285.73,12.96,D
47.78328,29.27866,332.14,0.43,0.62,2022-03-28,1149,N,VIIRS,n,2.0NRT,295.16,1.39,D
47.91586,30.24352,367,0.48,0.65,2022-03-28,1149,N,VIIRS,h,2.0NRT,291.17,28.8,D
47.91567,30.23017,367,0.48,0.65,2022-03-28,1149,N,VIIRS,h,2.0NRT,296.47,60.61,D
47.91595,30.2501,347.33,0.48,0.65,2022-03-28,1149,N,VIIRS,n,2.0NRT,287.97,18.61,D
47.91558,30.22348,338.46,0.48,0.65,2022-03-28,1149,N,VIIRS,n,2.0NRT,301.79,60.61,D
47.91549,30.21688,342.78,0.48,0.65,2022-03-28,1149,N,VIIRS,n,2.0NRT,289.33,11.03,D
47.91576,30.23691,356.8,0.48,0.65,2022-03-28,1149,N,VIIRS,l,2.0NRT,287.24,28.8,D
48.03808,29.30978,335.69,0.43,0.62,2022-03-28,1149,N,VIIRS,n,2.0NRT,292.61,2.68,D
48.0487,34.84272,332.46,0.78,0.78,2022-03-28,1149,N,VIIRS,n,2.0NRT,282.98,7.52,D
48.04764,34.84254,338.85,0.78,0.78,2022-03-28,1149,N,VIIRS,n,2.0NRT,282.44,4.89,D
48.10435,29.48692,347.01,0.44,0.63,2022-03-28,1149,N,VIIRS,n,2.0NRT,294.18,5.32,D
48.11033,29.49245,332.91,0.44,0.63,2022-03-28,1149,N,VIIRS,n,2.0NRT,292.57,10.44,D
48.11021,29.48632,347.89,0.44,0.63,2022-03-28,1149,N,VIIRS,n,2.0NRT,294.94,5.32,D
47.99929,25.72865,337.56,0.59,0.53,2022-03-28,1149,N,VIIRS,n,2.0NRT,299.26,4.85,D
48.05359,25.81458,338.21,0.6,0.53,2022-03-28,1149,N,VIIRS,n,2.0NRT,299.74,6.51,D
48.26328,30.79303,325.61,0.51,0.66,2022-03-28,1149,N,VIIRS,n,2.0NRT,290.22,1.71,D
48.2197,28.52671,348.05,0.4,0.6,2022-03-28,1149,N,VIIRS,n,2.0NRT,294.01,3.69,D
48.00251,23.84831,350.43,0.49,0.48,2022-03-28,1149,N,VIIRS,n,2.0NRT,300.62,26.02,D
48.24442,28.24095,337.91,0.39,0.59,2022-03-28,1149,N,VIIRS,n,2.0NRT,298.54,2,D
48.24825,28.24197,333.44,0.39,0.59,2022-03-28,1149,N,VIIRS,n,2.0NRT,297.24,1.94,D
48.29585,30.5141,332.01,0.5,0.65,2022-03-28,1149,N,VIIRS,n,2.0NRT,291.31,2.07,D
48.29459,28.94566,352.37,0.42,0.61,2022-03-28,1149,N,VIIRS,n,2.0NRT,291.75,3.88,D
48.06083,23.50178,353.21,0.47,0.48,2022-03-28,1149,N,VIIRS,n,2.0NRT,300.54,15.22,D
48.06572,23.50747,349.03,0.47,0.48,2022-03-28,1149,N,VIIRS,n,2.0NRT,297.92,10.33,D
48.07014,23.50676,352.01,0.47,0.48,2022-03-28,1149,N,VIIRS,n,2.0NRT,296.11,8.71,D
48.06968,23.50039,330.9,0.47,0.48,2022-03-28,1149,N,VIIRS,n,2.0NRT,298.21,4.69,D
48.37224,30.75979,345.8,0.51,0.66,2022-03-28,1149,N,VIIRS,n,2.0NRT,285.47,8.03,D
48.39294,29.19272,367,0.43,0.62,2022-03-28,1149,N,VIIRS,h,2.0NRT,294.15,18.22,D
48.39309,29.19871,353.8,0.43,0.62,2022-03-28,1149,N,VIIRS,n,2.0NRT,300.96,45.67,D
48.39282,29.20236,367,0.43,0.62,2022-03-28,1149,N,VIIRS,h,2.0NRT,290.25,29.44,D
48.39258,29.19037,367,0.43,0.62,2022-03-28,1149,N,VIIRS,h,2.0NRT,292.43,19.1,D
48.3927,29.1964,346.15,0.43,0.62,2022-03-28,1149,N,VIIRS,n,2.0NRT,297.12,19.1,D
48.256,25.0211,333.81,0.55,0.51,2022-03-28,1149,N,VIIRS,n,2.0NRT,292.3,5.56,D
48.32688,26.27635,334.7,0.63,0.54,2022-03-28,1149,N,VIIRS,n,2.0NRT,297.17,3.84,D
48.44653,28.79159,346.95,0.41,0.61,2022-03-28,1149,N,VIIRS,n,2.0NRT,294.8,5.32,D
48.44637,28.78582,348.02,0.41,0.61,2022-03-28,1149,N,VIIRS,n,2.0NRT,294.58,5.32,D
48.46045,34.69461,331.31,0.77,0.77,2022-03-28,1149,N,VIIRS,n,2.0NRT,283.39,2.92,D
48.30197,25.23174,327.32,0.57,0.52,2022-03-28,1149,N,VIIRS,n,2.0NRT,297.23,3.87,D
48.37136,26.4603,367,0.32,0.55,2022-03-28,1149,N,VIIRS,h,2.0NRT,303.07,4.57,D
48.1319,22.69232,339.71,0.43,0.46,2022-03-28,1149,N,VIIRS,n,2.0NRT,293.84,7.59,D
48.13142,22.68642,340.32,0.43,0.46,2022-03-28,1149,N,VIIRS,n,2.0NRT,297.17,4.11,D
48.35266,25.9792,333.77,0.61,0.54,2022-03-28,1149,N,VIIRS,n,2.0NRT,296.41,3.6,D
48.20226,23.49569,334.48,0.47,0.48,2022-03-28,1149,N,VIIRS,n,2.0NRT,294.36,5.04,D
48.20671,23.49521,341.36,0.47,0.48,2022-03-28,1149,N,VIIRS,n,2.0NRT,292.27,5.04,D
48.3519,25.97896,333.8,0.61,0.54,2022-03-28,1149,N,VIIRS,n,2.0NRT,296.18,4.09,D
48.20457,23.17537,328.4,0.46,0.47,2022-03-28,1149,N,VIIRS,n,2.0NRT,294.84,2.09,D
48.46026,34.69522,333.35,0.77,0.77,2022-03-28,1149,N,VIIRS,n,2.0NRT,283.49,4.87,D
48.17515,22.66427,332.17,0.43,0.46,2022-03-28,1149,N,VIIRS,n,2.0NRT,296.65,2.92,D
48.38446,25.92492,350.67,0.61,0.53,2022-03-28,1149,N,VIIRS,n,2.0NRT,300.07,9.11,D
48.36495,25.53629,329.92,0.59,0.53,2022-03-28,1149,N,VIIRS,l,2.0NRT,301.51,3.21,D
48.52805,29.6404,347.37,0.45,0.63,2022-03-28,1149,N,VIIRS,n,2.0NRT,294.35,5.2,D
48.48449,27.71651,367,0.37,0.58,2022-03-28,1149,N,VIIRS,h,2.0NRT,297.73,4.41,D
48.48466,27.72127,342.35,0.37,0.58,2022-03-28,1149,N,VIIRS,n,2.0NRT,291.5,4.41,D
48.25811,23.36389,325.85,0.47,0.47,2022-03-28,1149,N,VIIRS,n,2.0NRT,293.66,4.18,D
48.25765,23.35753,339.5,0.47,0.47,2022-03-28,1149,N,VIIRS,n,2.0NRT,295.58,4.18,D
48.51817,34.98094,346.71,0.79,0.78,2022-03-28,1149,N,VIIRS,n,2.0NRT,284.47,10.05,D
48.51669,27.70405,329.49,0.37,0.58,2022-03-28,1149,N,VIIRS,n,2.0NRT,291.79,1.58,D
48.40395,25.17873,339.09,0.56,0.52,2022-03-28,1149,N,VIIRS,n,2.0NRT,296.11,7.6,D
48.4035,25.17091,330.22,0.56,0.52,2022-03-28,1149,N,VIIRS,n,2.0NRT,295.97,5.07,D
48.25596,22.97975,330.74,0.45,0.47,2022-03-28,1149,N,VIIRS,n,2.0NRT,293.44,4.76,D
48.25313,22.94308,326.6,0.45,0.47,2022-03-28,1149,N,VIIRS,n,2.0NRT,296.06,1.61,D
48.41722,25.24045,342.55,0.57,0.52,2022-03-28,1149,N,VIIRS,n,2.0NRT,302.46,12.49,D
48.55433,27.84101,334.44,0.37,0.58,2022-03-28,1149,N,VIIRS,n,2.0NRT,295.47,1.6,D
48.42053,25.23982,341.26,0.57,0.52,2022-03-28,1149,N,VIIRS,n,2.0NRT,297.97,12.77,D
48.29693,22.92759,330.68,0.45,0.47,2022-03-28,1149,N,VIIRS,n,2.0NRT,293.75,2.11,D
48.53968,27.22964,333.72,0.35,0.57,2022-03-28,1149,N,VIIRS,n,2.0NRT,294.89,2.33,D
48.33282,23.36231,341.55,0.47,0.47,2022-03-28,1149,N,VIIRS,n,2.0NRT,294.98,6.03,D
48.58856,28.04215,332.87,0.38,0.59,2022-03-28,1149,N,VIIRS,n,2.0NRT,292.29,1.71,D
48.58431,27.73671,367,0.37,0.58,2022-03-28,1149,N,VIIRS,h,2.0NRT,297.95,9.08,D
48.58448,27.74179,337.5,0.37,0.58,2022-03-28,1149,N,VIIRS,n,2.0NRT,294.62,8.1,D
48.58992,27.74129,367,0.37,0.58,2022-03-28,1149,N,VIIRS,h,2.0NRT,301.38,15.23,D
48.60088,27.90803,341.5,0.38,0.59,2022-03-28,1149,N,VIIRS,n,2.0NRT,296.06,3.16,D
48.35478,22.99819,334.47,0.45,0.47,2022-03-28,1149,N,VIIRS,n,2.0NRT,295.75,4.49,D
48.3333,22.71991,327.04,0.44,0.46,2022-03-28,1149,N,VIIRS,n,2.0NRT,298.67,1.51,D
48.47883,24.74342,342.49,0.54,0.51,2022-03-28,1149,N,VIIRS,n,2.0NRT,296.29,5.89,D
48.35912,22.99741,340.95,0.45,0.47,2022-03-28,1149,N,VIIRS,n,2.0NRT,296.32,4.32,D
48.35863,22.99107,333.37,0.45,0.47,2022-03-28,1149,N,VIIRS,n,2.0NRT,295.52,4.32,D
48.51862,25.08744,332.05,0.56,0.51,2022-03-28,1149,N,VIIRS,n,2.0NRT,299.16,3.87,D
48.36797,22.71983,339.42,0.44,0.46,2022-03-28,1149,N,VIIRS,n,2.0NRT,295.54,3.13,D
48.36533,22.71946,335.57,0.44,0.46,2022-03-28,1149,N,VIIRS,n,2.0NRT,295.71,4.19,D
48.37579,22.3541,328.19,0.42,0.45,2022-03-28,1149,N,VIIRS,n,2.0NRT,295.92,3.45,D
48.69196,27.84823,353.05,0.38,0.58,2022-03-28,1149,N,VIIRS,n,2.0NRT,296.59,5.01,D
48.38887,22.35765,348.09,0.42,0.45,2022-03-28,1149,N,VIIRS,n,2.0NRT,299.85,5.76,D
48.46199,23.25739,353.19,0.46,0.47,2022-03-28,1149,N,VIIRS,n,2.0NRT,296.94,9,D
48.56697,24.62123,337.59,0.53,0.5,2022-03-28,1149,N,VIIRS,n,2.0NRT,296.93,4.51,D
48.78276,34.63158,338.64,0.76,0.77,2022-03-28,1149,N,VIIRS,n,2.0NRT,282.32,11.36,D
48.78301,34.62069,351.13,0.76,0.77,2022-03-28,1149,N,VIIRS,n,2.0NRT,283.95,11.36,D
48.44279,22.44233,351.6,0.43,0.46,2022-03-28,1149,N,VIIRS,n,2.0NRT,300.22,5.25,D
48.44231,22.43646,342.33,0.43,0.46,2022-03-28,1149,N,VIIRS,n,2.0NRT,299.08,5.25,D
48.78676,28.58314,338.95,0.41,0.6,2022-03-28,1149,N,VIIRS,n,2.0NRT,284.14,10.07,D
48.44748,22.4474,341.88,0.43,0.46,2022-03-28,1149,N,VIIRS,n,2.0NRT,301.1,47.91,D
48.44701,22.44158,334.32,0.43,0.46,2022-03-28,1149,N,VIIRS,n,2.0NRT,303.73,43.88,D
48.78693,28.58895,357.69,0.41,0.6,2022-03-28,1149,N,VIIRS,l,2.0NRT,285.98,10.07,D
48.50515,23.12255,333.5,0.46,0.47,2022-03-28,1149,N,VIIRS,n,2.0NRT,292.12,4.6,D
48.79258,28.58833,356.89,0.41,0.6,2022-03-28,1149,N,VIIRS,l,2.0NRT,289.29,10.07,D
48.4491,22.31179,340.48,0.42,0.45,2022-03-28,1149,N,VIIRS,n,2.0NRT,297.95,3.17,D
48.44862,22.30603,336.02,0.42,0.45,2022-03-28,1149,N,VIIRS,n,2.0NRT,297.29,3.17,D
48.47768,22.80239,336.17,0.44,0.46,2022-03-28,1149,N,VIIRS,n,2.0NRT,298.21,3.75,D
48.44881,22.30981,348.55,0.42,0.45,2022-03-28,1149,N,VIIRS,n,2.0NRT,298.84,3.94,D
48.45301,22.30905,326.16,0.42,0.45,2022-03-28,1149,N,VIIRS,n,2.0NRT,292.04,3.94,D
48.49596,22.75574,340.65,0.44,0.46,2022-03-28,1149,N,VIIRS,n,2.0NRT,295.86,6.34,D
48.4955,22.74962,340,0.44,0.46,2022-03-28,1149,N,VIIRS,n,2.0NRT,295.14,4.79,D
48.7894,28.5921,349.69,0.41,0.6,2022-03-28,1149,N,VIIRS,n,2.0NRT,282.99,17.16,D
48.78926,28.58641,353.61,0.41,0.6,2022-03-28,1149,N,VIIRS,n,2.0NRT,292.64,17.16,D
48.78368,34.62355,355.24,0.76,0.77,2022-03-28,1149,N,VIIRS,n,2.0NRT,289.85,25.88,D
48.78399,34.61261,328.87,0.76,0.77,2022-03-28,1149,N,VIIRS,n,2.0NRT,281.99,25.88,D
48.4777,22.35155,331.6,0.42,0.45,2022-03-28,1149,N,VIIRS,n,2.0NRT,292.79,2.68,D
48.50675,22.66906,331.35,0.44,0.46,2022-03-28,1149,N,VIIRS,n,2.0NRT,296.22,3.51,D
48.5063,22.6632,333.86,0.44,0.46,2022-03-28,1149,N,VIIRS,n,2.0NRT,298.13,2.88,D
48.48191,22.35081,332.63,0.42,0.45,2022-03-28,1149,N,VIIRS,n,2.0NRT,295.13,2.68,D
48.64928,24.62667,332.29,0.54,0.5,2022-03-28,1149,N,VIIRS,n,2.0NRT,295.15,5.35,D
48.64024,24.47717,353.36,0.53,0.5,2022-03-28,1149,N,VIIRS,n,2.0NRT,296.36,9.75,D
48.50556,22.54214,329.39,0.43,0.46,2022-03-28,1149,N,VIIRS,n,2.0NRT,296.28,2.02,D
48.65398,24.62609,367,0.54,0.5,2022-03-28,1149,N,VIIRS,h,2.0NRT,298.83,12.11,D
48.64492,24.47681,332.95,0.53,0.5,2022-03-28,1149,N,VIIRS,n,2.0NRT,291.68,2.83,D
48.50981,22.54135,344.68,0.43,0.46,2022-03-28,1149,N,VIIRS,n,2.0NRT,299.42,5.94,D
48.50935,22.53555,331.42,0.43,0.46,2022-03-28,1149,N,VIIRS,n,2.0NRT,294.22,5.94,D
48.65958,24.64045,337.62,0.54,0.51,2022-03-28,1149,N,VIIRS,n,2.0NRT,294.39,5.93,D
48.65913,24.63298,335.99,0.54,0.51,2022-03-28,1149,N,VIIRS,n,2.0NRT,295.87,5.93,D
48.68677,24.85743,347.05,0.55,0.51,2022-03-28,1149,N,VIIRS,n,2.0NRT,296.66,8,D
48.71207,24.80084,335.88,0.55,0.51,2022-03-28,1149,N,VIIRS,n,2.0NRT,298.57,3.22,D
48.7872,24.17967,329.77,0.51,0.5,2022-03-28,1149,N,VIIRS,n,2.0NRT,292.12,4.61,D
48.68008,22.64705,326.78,0.44,0.46,2022-03-28,1149,N,VIIRS,n,2.0NRT,293.33,3.1,D
48.68238,22.65119,340.5,0.44,0.46,2022-03-28,1149,N,VIIRS,n,2.0NRT,296.33,5.23,D
48.79039,24.17841,341.64,0.51,0.5,2022-03-28,1149,N,VIIRS,n,2.0NRT,296.19,5.86,D
48.8124,24.23393,345.73,0.52,0.5,2022-03-28,1149,N,VIIRS,n,2.0NRT,295.77,5.78,D
48.75215,23.12543,342.07,0.46,0.47,2022-03-28,1149,N,VIIRS,n,2.0NRT,296.25,4.77,D
48.75695,23.13055,332.7,0.46,0.47,2022-03-28,1149,N,VIIRS,n,2.0NRT,292.15,5.25,D
48.7565,23.12434,342.59,0.46,0.47,2022-03-28,1149,N,VIIRS,n,2.0NRT,293.19,5.3,D
49.02439,28.13972,367,0.39,0.59,2022-03-28,1149,N,VIIRS,h,2.0NRT,290.81,8.69,D
48.85811,24.07613,354.81,0.51,0.49,2022-03-28,1149,N,VIIRS,n,2.0NRT,295.17,10.44,D
48.89932,24.28036,330.69,0.52,0.5,2022-03-28,1149,N,VIIRS,n,2.0NRT,294.14,6.93,D
48.90618,23.90698,339.73,0.5,0.49,2022-03-28,1149,N,VIIRS,n,2.0NRT,294.98,8.11,D
48.91896,23.89167,340.41,0.5,0.49,2022-03-28,1149,N,VIIRS,n,2.0NRT,293.55,4.91,D
49.00221,24.8647,330.81,0.55,0.51,2022-03-28,1149,N,VIIRS,n,2.0NRT,297.02,4.51,D
49.007,24.86445,342.65,0.55,0.51,2022-03-28,1149,N,VIIRS,n,2.0NRT,296.86,4.51,D
48.91658,23.08337,342.1,0.46,0.47,2022-03-28,1149,N,VIIRS,n,2.0NRT,291.23,13.42,D
49.0519,24.81228,339.95,0.55,0.51,2022-03-28,1149,N,VIIRS,n,2.0NRT,295.14,18.19,D
49.05144,24.80458,350.74,0.55,0.51,2022-03-28,1149,N,VIIRS,n,2.0NRT,298.39,18.19,D
49.0364,24.56089,342.06,0.54,0.51,2022-03-28,1149,N,VIIRS,n,2.0NRT,296.43,5.21,D
48.91599,22.77085,338.93,0.45,0.47,2022-03-28,1149,N,VIIRS,n,2.0NRT,295.76,6.33,D
49.05189,24.81205,340.6,0.55,0.51,2022-03-28,1149,N,VIIRS,n,2.0NRT,295.31,19.17,D
49.05146,24.80434,351.39,0.55,0.51,2022-03-28,1149,N,VIIRS,n,2.0NRT,298.13,20.96,D
49.03765,24.56024,341.41,0.54,0.51,2022-03-28,1149,N,VIIRS,n,2.0NRT,296.02,6.29,D
49.02457,23.96089,353.71,0.5,0.49,2022-03-28,1149,N,VIIRS,n,2.0NRT,303.92,14.29,D
49.21822,28.03115,342.28,0.39,0.59,2022-03-28,1149,N,VIIRS,n,2.0NRT,286.95,3.75,D
49.02915,23.96026,340.93,0.5,0.49,2022-03-28,1149,N,VIIRS,n,2.0NRT,293.79,14.29,D
